Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"GPP","Emissions from pre and post agricultural production","380","Italy","723119","Energy Use (Heat)","6508","Food Retail","2020","2020","TJ","4046.3016","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","723119","Energy Use (Heat)","6508","Food Retail","2021","2021","TJ","3346.75506","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","723119","Energy Use (Heat)","6508","Food Retail","2022","2022","TJ","3292.60239","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","723119","Energy Use (Heat)","6508","Food Retail","2023","2023","TJ","2857.701","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2013","2013","TJ","84076","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2014","2014","TJ","70481.7","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2015","2015","TJ","79016.8","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2016","2016","TJ","79537.4","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2017","2017","TJ","80296.3627","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2018","2018","TJ","76755.165","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2019","2019","TJ","75021.1538","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2020","2020","TJ","74118.4397","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2021","2021","TJ","80969.1931","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2022","2022","TJ","69659.4174","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","723116","Energy Use (Natural Gas, including LNG)","6505","Food Household Consumption","2023","2023","TJ","61627.352","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","723118","Energy Use (Electricity)","6505","Food Household Consumption","2013","2013","TJ","68159.660811","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","723118","Energy Use (Electricity)","6505","Food Household Consumption","2014","2014","TJ","67309.418036","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","723118","Energy Use (Electricity)","6505","Food Household Consumption","2015","2015","TJ","66180.888807","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","723118","Energy Use (Electricity)","6505","Food Household Consumption","2016","2016","TJ","63178.471672","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","723118","Energy Use (Electricity)","6505","Food Household Consumption","2017","2017","TJ","60959.09836","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","723118","Energy Use (Electricity)","6505","Food Household Consumption","2018","2018","TJ","59818.995432","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","723118","Energy Use (Electricity)","6505","Food Household Consumption","2019","2019","TJ","59316.167694","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","723118","Energy Use (Electricity)","6505","Food Household Consumption","2020","2020","TJ","60551.046213","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","723118","Energy Use (Electricity)","6505","Food Household Consumption","2021","2021","TJ","61381.452826","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","723118","Energy Use (Electricity)","6505","Food Household Consumption","2022","2022","TJ","59113.790738","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","380","Italy","723118","Energy Use (Electricity)","6505","Food Household Consumption","2023","2023","TJ","57321.327761","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6507","Food Processing","2013","2013","TJ","5873","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6507","Food Processing","2014","2014","TJ","5796","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6507","Food Processing","2015","2015","TJ","6844","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6507","Food Processing","2016","2016","TJ","7051","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6507","Food Processing","2017","2017","TJ","7321.612","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6507","Food Processing","2018","2018","TJ","7064.768","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6507","Food Processing","2019","2019","TJ","7501.442","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6507","Food Processing","2020","2020","TJ","7708.669","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6507","Food Processing","2021","2021","TJ","8220.443","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6507","Food Processing","2022","2022","TJ","7635.181","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723116","Energy Use (Natural Gas, including LNG)","6507","Food Processing","2023","2023","TJ","7635.181","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6507","Food Processing","2013","2013","TJ","6357.6","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6507","Food Processing","2014","2014","TJ","6681.6","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6507","Food Processing","2015","2015","TJ","6674.4","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6507","Food Processing","2016","2016","TJ","6933.6","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6507","Food Processing","2017","2017","TJ","7113.3696","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6507","Food Processing","2018","2018","TJ","7318.3932","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6507","Food Processing","2019","2019","TJ","7515.2664","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6507","Food Processing","2020","2020","TJ","7277.1588","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6507","Food Processing","2021","2021","TJ","7780.0068","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6507","Food Processing","2022","2022","TJ","7752.0708","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723118","Energy Use (Electricity)","6507","Food Processing","2023","2023","TJ","7752.0708","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723119","Energy Use (Heat)","6507","Food Processing","2013","2013","TJ","1581","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723119","Energy Use (Heat)","6507","Food Processing","2014","2014","TJ","1685","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723119","Energy Use (Heat)","6507","Food Processing","2015","2015","TJ","1240","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723119","Energy Use (Heat)","6507","Food Processing","2016","2016","TJ","1267","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723119","Energy Use (Heat)","6507","Food Processing","2017","2017","TJ","1124.589","E","Estimated value"
"GPP","Emissions from pre and post agricultural production","620","Portugal","723119","Energy Use (Heat)","6507","Food Processing","2018","2018","TJ","1066.753","E","Estimated value"
